p7t4,A,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.431,350.000,150.000,344.000,154.000,0,1,57,400,0.000,1.172,0.715,0.674,candle
1,1.497,293.653,541.899,274.000,510.000,1,1,57,400,9.467,0.476,0.582,0.651,chair
2,2.236,458.128,181.749,506.000,146.000,1,1,57,400,31.747,0.308,0.643,2.616,pittsburgh
3,2.706,198.850,480.972,212.000,502.000,0,1,57,400,0.000,0.127,0.626,0.583,printer
4,3.298,531.926,266.917,547.000,274.000,0,1,57,400,0.000,0.228,0.705,0.273,him
5,4.464,152.036,378.463,161.000,392.000,0,1,57,400,0.000,0.109,0.607,0.755,tissue
6,5.060,547.964,378.463,541.000,389.000,0,1,57,400,0.000,0.107,0.647,0.684,scanner
7,5.837,168.074,266.917,176.000,271.000,0,1,57,400,0.000,0.171,0.582,0.814,street
8,6.490,501.150,480.972,492.000,494.000,0,1,57,400,0.000,0.106,0.668,2.449,printer
9,7.141,241.872,181.749,231.000,195.000,0,1,57,400,0.000,0.168,0.975,2.507,napkin
10,7.923,406.347,541.899,410.000,527.000,0,1,57,400,0.000,0.105,0.644,2.232,tissue
11,8.457,350.000,150.000,327.000,143.000,0,1,57,400,0.000,0.167
