StevenX300Y200jl,A,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.532052993774,350.0,150.0,325,178,0,0,133,400,0
1,1.28613996506,324.933353287,548.422940263,330,585,0,0,133,400,0
2,1.87008094788,399.737977433,156.283367774,440,169,0,0,133,400,0
3,2.52749705315,276.375089463,535.955297178,267,552,0,0,133,400,0
4,3.10640096664,446.35073482,174.738663991,451,213,0,0,133,400,0
5,3.73346805573,232.442949542,511.803398875,249,506,0,0,133,400,0
6,4.26062488556,486.909421186,204.206274516,524,218,0,0,133,400,0
7,4.89416885376,195.897351445,477.48479795,190,469,0,0,133,400,0
8,5.3706638813,518.8655851,242.834641004,532,242,0,0,133,400,0
9,5.94897794724,169.034589507,435.155858313,171,458,0,0,133,400,0
10,6.42343902588,540.211303259,288.196601125,531,279,0,0,133,400,0
11,6.96844887733,153.542549854,387.476262917,147,442,0,0,133,400,0
12,8.13787794113,549.605345686,337.441896094,616,307,1,0,133,400,7.04080475548
13,8.76237988472,150.394654314,337.441896094,171,315,0,0,133,400,0
14,9.39215397835,546.457450146,387.476262917,508,360,0,0,133,400,0
15,9.91721892357,159.788696741,288.196601125,161,290,0,0,133,400,0
16,10.4967000484,530.965410493,435.155858313,542,424,0,0,133,400,0
17,11.017138958,181.1344149,242.834641004,174,247,0,0,133,400,0
18,11.6194739342,504.102648555,477.48479795,472,472,0,0,133,400,0
19,12.1478538513,213.090578814,204.206274516,172,238,0,0,133,400,0
20,12.8854088783,467.557050458,511.803398875,441,476,0,0,133,400,0
21,13.5246369839,253.64926518,174.738663991,273,197,0,0,133,400,0
22,14.1704759598,423.624910537,535.955297178,430,514,0,0,133,400,0
23,14.7444980145,300.262022567,156.283367774,279,167,0,0,133,400,0
24,15.4491250515,375.066646713,548.422940263,367,535,0,0,133,400,0
25,16.8676578999,350.0,150.0,364,169,0,0,133,400,0
