p3a5,B,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.537,350.000,150.000,299.000,666.000,1,0,27,400,505.514,1.483,1.556,0.691,apple
1,3.211,293.653,541.899,299.000,540.000,0,1,27,400,0.000,0.309,1.075,0.712,flower
2,4.314,458.128,181.749,463.000,187.000,0,1,27,400,0.000,0.248,0.996,0.443,lamp
3,5.788,198.850,480.972,202.000,484.000,0,1,27,400,0.000,0.347,1.010,0.919,computer
4,6.766,531.926,266.917,535.000,264.000,0,1,27,400,0.000,0.271,0.991,3.730,microphone
5,8.013,152.036,378.463,149.000,376.000,0,1,27,400,0.000,1.892,1.240,3.183,friend
6,9.219,547.964,378.463,553.000,382.000,0,1,27,400,0.000,0.370,0.831,0.653,center
7,11.499,168.074,266.917,177.000,264.000,0,1,27,400,0.000,0.474,0.970,0.801,garbage
8,12.989,501.150,480.972,501.000,469.000,0,1,27,400,0.000,0.288,0.976,2.047,ceiling
9,14.173,241.872,181.749,247.000,187.000,0,1,27,400,0.000,0.249,1.055,0.594,fingers
10,15.606,406.347,541.899,412.000,545.000,0,1,27,400,0.000,0.307,0.949,0.898,napkin
11,16.954,350.000,150.000,348.000,149.000,0,1,27,400,0.000,0.205
