p3a5,C,None,2015-03-21

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.085,350.000,150.000,354.000,149.000,0,1,13,400,0.000,0.003,0.876,0.574,woods
1,4.296,293.653,541.899,294.000,535.000,1,1,13,400,0.907,0.288,0.901,1.345,toothpaste
2,5.709,458.128,181.749,459.000,182.000,0,1,13,400,0.000,0.289,0.834,1.501,research
3,7.075,198.850,480.972,202.000,481.000,0,1,13,400,0.000,0.248,0.970,0.936,backpack
4,8.302,531.926,266.917,533.000,266.000,0,1,13,400,0.000,0.190,0.749,0.911,scanner
5,9.732,152.036,378.463,153.000,376.000,0,1,13,400,0.000,0.271,0.851,0.878,scanner
6,11.184,547.964,378.463,544.000,379.000,0,1,13,400,0.000,0.248,0.456,1.062,apple
7,12.837,168.074,266.917,170.000,271.000,0,1,13,400,0.000,0.288,0.794,0.728,apple
8,14.286,501.150,480.972,499.000,476.000,0,1,13,400,0.000,0.248,0.811,0.312,him
9,15.999,241.872,181.749,245.000,182.000,0,1,13,400,0.000,0.248,1.513,1.790,microphone
10,17.550,406.347,541.899,405.000,545.000,0,1,13,400,0.000,0.208,0.846,1.386,toothpaste
11,19.740,350.000,150.000,358.000,151.000,1,1,13,400,2.062,0.330
