P2M4,C,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.497,350.000,150.000,353.000,147.000,0,0,13,400,0.000,0.166,0.885,0.596,kettle
1,1.871,293.653,541.899,291.000,544.000,0,0,13,400,0.000,0.373,0.952,2.809,government
2,1.498,458.128,181.749,458.000,185.000,0,0,13,400,0.000,0.653,0.565,0.553,apple
3,3.190,198.850,480.972,201.000,480.000,0,0,13,400,0.000,0.561,0.772,0.620,candle
4,2.816,531.926,266.917,528.000,266.000,0,0,13,400,0.000,0.390,0.716,0.605,flower
5,2.163,152.036,378.463,144.000,374.000,1,0,13,400,3.192,0.294,0.813,0.498,female
6,4.464,547.964,378.463,548.000,378.000,0,0,13,400,0.000,0.346,0.823,0.252,him
7,4.090,168.074,266.917,162.000,261.000,1,0,13,400,2.479,0.516,0.999,1.392,pittsburgh
8,3.437,501.150,480.972,499.000,482.000,0,0,13,400,0.000,0.417,1.005,0.924,door
9,2.876,241.872,181.749,245.000,175.000,1,0,13,400,1.439,0.462,0.702,0.686,sheets
10,5.494,406.347,541.899,408.000,538.000,0,0,13,400,0.000,0.370,0.699,1.491,center
11,5.121,350.000,150.000,348.000,151.000,0,0,13,400,0.000,0.321
