p24f6,C,None,2015-04-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.718,350.000,150.000,351.000,138.000,1,1,13,400,6.042,1.463,0.541,0.530,avenue
1,3.108,293.653,541.899,294.000,545.000,0,1,13,400,0.000,0.107,0.891,0.363,thorn
2,4.148,458.128,181.749,461.000,179.000,0,1,13,400,0.000,0.168,0.522,0.572,watch
3,5.334,198.850,480.972,203.000,481.000,0,1,13,400,0.000,0.187,0.706,0.279,hair
4,6.865,531.926,266.917,528.000,269.000,0,1,13,400,0.000,0.148,0.750,2.311,please
5,9.991,152.036,378.463,157.000,371.000,1,1,13,400,2.963,0.148,0.670,0.467,apple
6,13.020,547.964,378.463,540.000,376.000,1,1,13,400,2.336,0.106,1.923,1.279,favorite
7,14.124,168.074,266.917,171.000,266.000,0,1,13,400,0.000,0.104,1.651,0.342,door
8,16.495,501.150,480.972,502.000,489.000,1,1,13,400,2.073,0.107,1.646,0.447,trays
9,17.619,241.872,181.749,246.000,184.000,0,1,13,400,0.000,0.148,0.502,0.298,door
10,18.743,406.347,541.899,404.000,540.000,0,1,13,400,0.000,0.065,0.611,0.278,made
11,19.765,350.000,150.000,351.000,149.000,0,1,13,400,0.000,0.183
