PcaFRa,C,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,7.306,350.000,50.000,353.000,54.000,0,0,13,600,0.000,4.465,1.625,3.660,floweriness
1,25.381,265.480,637.848,318.000,183.000,1,0,13,600,451.870,1.189,2.379,0.805,korah
2,31.830,512.192,97.624,512.000,99.000,0,0,13,600,0.000,1.418,2.057,3.097,quadrivalency
3,50.121,123.275,546.458,483.000,156.000,1,0,13,600,524.905,2.396,1.985,2.239,floweriness
4,58.083,622.890,225.375,98.000,570.000,1,0,13,600,621.913,1.482,2.771,2.701,autopotamic
5,71.141,53.054,392.694,75.000,406.000,1,0,13,600,19.665,3.230,2.045,1.431,sicilies
6,84.861,646.946,392.694,654.000,391.000,1,0,13,600,1.254,1.546,4.409,2.390,tumbrel
7,96.026,77.110,225.375,381.000,312.000,1,0,13,600,309.995,1.378,1.885,1.102,candle
8,104.815,576.725,546.458,578.000,546.000,0,0,13,600,0.000,3.784,1.868,8.419,autopotamic
9,119.445,187.808,97.624,282.000,409.000,1,0,13,600,319.311,1.413,1.691,1.628,lapstreak
10,129.986,434.520,637.848,440.000,640.000,0,0,13,600,0.000,5.355,1.568,3.704,illegitimatizing
11,145.749,350.000,50.000,377.000,31.000,1,0,13,600,27.015,3.672
