p1a5,C,2015-02-22

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.652,350.000,150.000,354.000,151.000,0,0,13,400,0.000,0.002,0.000,0.000,N/A
1,3.331,293.653,541.899,293.000,543.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
2,4.761,458.128,181.749,459.000,179.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
3,6.193,198.850,480.972,203.000,484.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
4,7.543,531.926,266.917,534.000,271.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
5,8.834,152.036,378.463,157.000,376.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
6,10.184,547.964,378.463,545.000,374.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
7,11.621,168.074,266.917,171.000,269.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
8,13.183,501.150,480.972,502.000,484.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
9,15.184,241.872,181.749,247.000,184.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
10,17.107,406.347,541.899,408.000,543.000,0,0,13,400,0.000,0.000,0.000,0.000,N/A
11,19.543,350.000,150.000,358.000,151.000,1,0,13,400,2.062,0.000
