PcaFRa,A,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.619,350.000,150.000,336.000,152.000,0,0,57,400,0.000,0.001,1.499,2.655,israel
1,8.657,293.653,541.899,292.000,551.000,0,0,57,400,0.000,1.156,1.958,5.049,understage
2,21.582,458.128,181.749,471.000,180.000,0,0,57,400,0.000,1.089,1.726,2.351,approvability
3,30.822,198.850,480.972,382.000,244.000,1,0,57,400,271.499,1.408,1.571,4.386,mareograph
4,39.672,531.926,266.917,502.000,293.000,1,0,57,400,11.698,1.469,1.592,4.153,illegitimatizing
5,51.401,152.036,378.463,559.000,432.000,1,0,57,400,382.471,0.053,0.873,1.846,salespeople
6,60.065,547.964,378.463,539.000,365.000,0,0,57,400,0.000,4.738,1.147,1.535,chinagraph
7,70.281,168.074,266.917,491.000,377.000,1,0,57,400,313.174,0.147,1.602,2.929,illegitimatizing
8,79.364,501.150,480.972,507.000,480.000,0,0,57,400,0.000,3.272,1.382,1.742,approvability
9,89.171,241.872,181.749,241.000,192.000,0,0,57,400,0.000,4.954,1.823,2.514,geophagism
10,96.568,406.347,541.899,395.000,531.000,0,0,57,400,0.000,1.999,2.625,0.745,wran
11,108.460,350.000,150.000,322.000,152.000,1,0,57,400,0.071,4.063
