p6a7,B,2015-02-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.064,350.000,150.000,354.000,143.000,0,0,27,400,0.000,0.003,0.000,0.000,N/A
1,2.275,293.653,541.899,286.000,543.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
2,3.385,458.128,181.749,458.000,179.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
3,4.409,198.850,480.972,207.000,476.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
4,5.310,531.926,266.917,530.000,271.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
5,6.808,152.036,378.463,138.000,374.000,1,0,27,400,1.728,0.000,0.000,0.000,N/A
6,8.040,547.964,378.463,566.000,379.000,1,0,27,400,5.044,0.000,0.000,0.000,N/A
7,9.255,168.074,266.917,164.000,271.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
8,10.340,501.150,480.972,505.000,484.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
9,11.425,241.872,181.749,235.000,184.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
10,12.511,406.347,541.899,408.000,545.000,0,0,27,400,0.000,0.000,0.000,0.000,N/A
11,13.517,350.000,150.000,347.000,151.000,0,0,27,400,0.000,0.000
