ZhenMouseT1,B,2014-08-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.407317876816,350.0,150.0,354,147,0,0,58,400,0,0.00329804420471
1,0.771016836166,324.933353287,548.422940263,325,565,0,0,58,400,0,0.108407020569
2,1.14677500725,399.737977433,156.283367774,407,134,0,0,58,400,0,0.0783009529114
3,1.72442317009,276.375089463,535.955297178,273,533,0,0,58,400,0,0.111926794052
4,2.16621589661,446.35073482,174.738663991,438,178,0,0,58,400,0,0.0543701648712
5,2.54475998878,232.442949542,511.803398875,239,521,0,0,58,400,0,0.0914630889893
6,3.09914684296,486.909421186,204.206274516,494,226,0,0,58,400,0,0.0218989849091
7,3.63861393929,195.897351445,477.48479795,189,492,0,0,58,400,0,0.0763800144196
8,4.03646969795,518.8655851,242.834641004,526,232,0,0,58,400,0,0.087119102478
9,4.42104363441,169.034589507,435.155858313,174,457,0,0,58,400,0,0.117453098297
10,4.95971655846,540.211303259,288.196601125,558,308,0,0,58,400,0,0.0711040496826
11,5.50636267662,153.542549854,387.476262917,163,391,0,0,58,400,0,0.0778939723969
12,6.09216570854,549.605345686,337.441896094,531,343,0,0,58,400,0,0.0768208503723
13,6.60594391823,150.394654314,337.441896094,155,331,0,0,58,400,0,0.16611289978
14,7.05744600296,546.457450146,387.476262917,555,392,0,0,58,400,0,0.108554840088
15,7.6764922142,159.788696741,288.196601125,182,297,0,0,58,400,0,0.0286779403687
16,8.18406915665,530.965410493,435.155858313,536,439,0,0,58,400,0,0.134701967239
17,8.66160702705,181.1344149,242.834641004,181,228,0,0,58,400,0,0.0825960636139
18,9.28923225403,504.102648555,477.48479795,532,480,0,0,58,400,0,0.108104944229
19,9.85259413719,213.090578814,204.206274516,219,205,0,0,58,400,0,0.116759061813
20,10.4143099785,467.557050458,511.803398875,474,491,0,0,58,400,0,0.110495090485
21,11.0305221081,253.64926518,174.738663991,262,167,0,0,58,400,0,0.0606188774109
22,11.561393261,423.624910537,535.955297178,432,543,0,0,58,400,0,0.11157989502
23,12.0208013058,300.262022567,156.283367774,301,155,0,0,58,400,0,0.0610020160675
24,12.5840480328,375.066646713,548.422940263,378,541,0,0,58,400,0,0.124755144119
25,13.0676350594,350.0,150.0,355,151,0,0,58,400,0,0.0924079418182
