P18T7,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.977,350.000,150.000,342.000,166.000,0,0,57,400,0.000,0.027,0.493,0.453,tree
1,2.137,293.653,541.899,300.000,525.000,0,0,57,400,0.000,0.005,0.580,0.299,male
2,2.132,458.128,181.749,468.000,182.000,0,0,57,400,0.000,0.208,0.550,0.855,computer
3,3.234,198.850,480.972,191.000,476.000,0,0,57,400,0.000,0.166,0.539,1.446,speakers
4,3.229,531.926,266.917,539.000,267.000,0,0,57,400,0.000,0.167,0.733,0.647,melon
5,3.021,152.036,378.463,163.000,377.000,0,0,57,400,0.000,0.325,0.551,0.471,chair
6,4.578,547.964,378.463,564.000,371.000,0,0,57,400,0.000,0.314,0.441,0.751,sheets
7,4.573,168.074,266.917,179.000,269.000,0,0,57,400,0.000,0.246,0.639,0.758,him
8,4.365,501.150,480.972,501.000,467.000,0,0,57,400,0.000,0.428,0.394,0.684,street
9,4.199,241.872,181.749,238.000,192.000,0,0,57,400,0.000,0.267,0.571,1.420,restaurant
10,6.077,406.347,541.899,411.000,549.000,0,0,57,400,0.000,0.315,0.461,1.190,toothpaste
11,6.072,350.000,150.000,353.000,149.000,0,0,57,400,0.000,0.302
