p6m7,B,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.246,350.000,150.000,348.000,161.000,0,0,27,400,0.000,0.062,0.818,0.371,table
1,0.910,293.653,541.899,292.000,534.000,0,0,27,400,0.000,0.307,0.604,0.310,hinge
2,1.618,458.128,181.749,461.000,185.000,0,0,27,400,0.000,0.226,0.584,1.471,street
3,2.406,198.850,480.972,205.000,481.000,0,0,27,400,0.000,0.225,0.631,1.013,favorite
4,3.383,531.926,266.917,531.000,269.000,0,0,27,400,0.000,0.184,0.542,1.993,rails
5,3.923,152.036,378.463,150.000,369.000,0,0,27,400,0.000,0.307,0.664,0.419,jewel
6,4.506,547.964,378.463,547.000,374.000,0,0,27,400,0.000,0.346,0.609,1.370,loose
7,5.378,168.074,266.917,171.000,265.000,0,0,27,400,0.000,0.165,0.725,0.270,lamp
8,5.980,501.150,480.972,504.000,480.000,0,0,27,400,0.000,0.347,0.625,0.524,please
9,6.896,241.872,181.749,245.000,180.000,0,0,27,400,0.000,0.104,0.641,0.551,avenue
10,7.561,406.347,541.899,406.000,538.000,0,0,27,400,0.000,0.326,0.610,0.266,rich
11,8.038,350.000,150.000,347.000,150.000,0,0,27,400,0.000,0.326
