P12T1,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.124,350.000,150.000,348.000,157.000,1,0,13,400,1.280,1.047,0.910,0.870,garbage
1,4.168,293.653,541.899,295.000,540.000,0,0,13,400,0.000,0.601,1.089,1.388,backpack
2,5.949,458.128,181.749,461.000,179.000,0,0,13,400,0.000,0.436,0.596,1.947,candle
3,7.911,198.850,480.972,199.000,483.000,0,0,13,400,0.000,0.343,0.643,0.520,towel
4,10.824,531.926,266.917,529.000,273.000,1,0,13,400,0.750,0.408,0.818,0.891,male
5,12.389,152.036,378.463,152.000,379.000,0,0,13,400,0.000,0.318,0.906,0.226,her
6,14.430,547.964,378.463,547.000,379.000,0,0,13,400,0.000,0.466,0.962,0.837,scanner
7,16.013,168.074,266.917,170.000,269.000,0,0,13,400,0.000,0.389,0.769,3.407,carnegie
8,17.691,501.150,480.972,501.000,486.000,0,0,13,400,0.000,0.470,0.653,2.506,computer
9,19.373,241.872,181.749,245.000,182.000,0,0,13,400,0.000,0.346,0.609,0.493,friend
10,21.528,406.347,541.899,407.000,540.000,0,0,13,400,0.000,0.460,0.646,3.807,street
11,23.308,350.000,150.000,351.000,148.000,0,0,13,400,0.000,0.572
