asdal dlakjds lkajsd ,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.490,350.000,150.000,347.000,157.000,0,0,57,400,0.000,0.437,1.039,0.542,mouse
1,1.549,293.653,541.899,296.000,530.000,0,0,57,400,0.000,0.451,0.577,0.703,computer
2,2.522,458.128,181.749,458.000,183.000,0,0,57,400,0.000,0.411,0.740,0.286,him
3,3.343,198.850,480.972,206.000,473.000,0,0,57,400,0.000,0.651,0.671,0.273,male
4,4.403,531.926,266.917,540.000,260.000,0,0,57,400,0.000,0.501,0.680,0.691,avenue
5,5.348,152.036,378.463,157.000,382.000,0,0,57,400,0.000,0.523,0.672,0.223,you
6,6.286,547.964,378.463,544.000,366.000,0,0,57,400,0.000,0.547,0.556,0.686,sheets
7,7.213,168.074,266.917,176.000,273.000,0,0,57,400,0.000,0.443,0.688,0.330,cafe
8,8.216,501.150,480.972,485.000,469.000,0,0,57,400,0.000,0.459,0.648,2.149,government
9,9.342,241.872,181.749,233.000,179.000,0,0,57,400,0.000,0.511,0.660,1.207,university
10,10.566,406.347,541.899,401.000,529.000,0,0,57,400,0.000,0.532,0.636,0.652,sheets
11,11.672,350.000,150.000,357.000,151.000,0,0,57,400,0.000,0.381
