testMore,C,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.258,350.000,150.000,355.000,152.000,0,0,13,400,0.000,2.375,1.112,0.665,scanner
1,3.482,293.653,541.899,295.000,545.000,0,0,13,400,0.000,0.875,1.810,1.081,university
2,2.607,458.128,181.749,457.000,180.000,0,0,13,400,0.000,0.891,1.071,0.452,table
3,5.547,198.850,480.972,201.000,480.000,0,0,13,400,0.000,0.809,1.992,0.638,female
4,4.672,531.926,266.917,535.000,268.000,0,0,13,400,0.000,0.740,1.053,0.356,paper
5,3.781,152.036,378.463,150.000,376.000,0,0,13,400,0.000,0.674,1.017,0.698,candle
6,7.834,547.964,378.463,555.000,375.000,1,0,13,400,1.842,0.835,1.293,0.453,yahoo
7,6.959,168.074,266.917,169.000,265.000,0,0,13,400,0.000,0.782,1.453,1.782,computer
8,6.068,501.150,480.972,502.000,479.000,0,0,13,400,0.000,0.695,1.917,0.630,street
9,5.259,241.872,181.749,244.000,187.000,0,0,13,400,0.000,0.845,1.744,0.472,lamp
10,9.929,406.347,541.899,405.000,541.000,0,0,13,400,0.000,1.092,1.641,1.740,microphone
11,9.055,350.000,150.000,350.000,153.000,0,0,13,400,0.000,0.914
