StevenX350Y300jl,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.17530798912,350.0,150.0,343,141,0,0,58,400,0
1,2.28316688538,324.933353287,548.422940263,325,549,0,0,58,400,0
2,3.50363898277,399.737977433,156.283367774,405,144,0,0,58,400,0
3,4.71126294136,276.375089463,535.955297178,275,530,0,0,58,400,0
4,6.68804979324,446.35073482,174.738663991,432,148,1,0,58,400,1.346329958
5,7.7132089138,232.442949542,511.803398875,230,526,0,0,58,400,0
6,9.69393086433,486.909421186,204.206274516,473,210,0,0,58,400,0
7,10.7979359627,195.897351445,477.48479795,199,474,0,0,58,400,0
8,11.5272409916,518.8655851,242.834641004,516,247,0,0,58,400,0
9,12.3969068527,169.034589507,435.155858313,154,441,0,0,58,400,0
10,13.2076599598,540.211303259,288.196601125,551,287,0,0,58,400,0
11,14.033659935,153.542549854,387.476262917,147,395,0,0,58,400,0
12,14.853456974,549.605345686,337.441896094,551,337,0,0,58,400,0
13,16.1681888103,150.394654314,337.441896094,114,347,1,0,58,400,8.62882157251
14,17.2680490017,546.457450146,387.476262917,529,377,0,0,58,400,0
15,18.0087208748,159.788696741,288.196601125,148,302,0,0,58,400,0
16,18.7833638191,530.965410493,435.155858313,531,416,0,0,58,400,0
17,19.9089748859,181.1344149,242.834641004,147,250,1,0,58,400,5.87836937238
18,20.9593589306,504.102648555,477.48479795,490,472,0,0,58,400,0
19,21.7059679031,213.090578814,204.206274516,216,201,0,0,58,400,0
20,22.5364489555,467.557050458,511.803398875,466,503,0,0,58,400,0
21,23.2656128407,253.64926518,174.738663991,256,158,0,0,58,400,0
22,24.1538097858,423.624910537,535.955297178,433,522,0,0,58,400,0
23,24.8249258995,300.262022567,156.283367774,303,142,0,0,58,400,0
24,25.7229299545,375.066646713,548.422940263,373,529,0,0,58,400,0
25,26.4695749283,350.0,150.0,341,142,0,0,58,400,0
