P10M2,C,2014-09-15

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.929,350.000,150.000,352.000,151.000,0,0,13,400,0.000,0.299,0.866,0.821,candle
1,3.305,293.653,541.899,295.000,541.000,0,0,13,400,0.000,0.671,0.901,1.365,napkin
2,2.634,458.128,181.749,460.000,186.000,0,0,13,400,0.000,0.445,0.806,1.636,pittsburgh
3,4.743,198.850,480.972,198.000,484.000,0,0,13,400,0.000,0.636,0.749,0.880,friend
4,4.072,531.926,266.917,537.000,262.000,1,0,13,400,1.065,0.490,0.594,0.477,gates
5,3.627,152.036,378.463,153.000,374.000,0,0,13,400,0.000,0.528,0.737,0.596,female
6,6.428,547.964,378.463,550.000,381.000,0,0,13,400,0.000,0.410,0.870,1.621,research
7,5.757,168.074,266.917,170.000,267.000,0,0,13,400,0.000,0.364,0.819,0.121,her
8,5.312,501.150,480.972,503.000,482.000,0,0,13,400,0.000,0.443,0.632,1.408,cafe
9,4.676,241.872,181.749,243.000,185.000,0,0,13,400,0.000,0.319,0.705,0.740,gates
10,8.711,406.347,541.899,405.000,542.000,0,0,13,400,0.000,0.450,0.879,1.330,keyboard
11,8.040,350.000,150.000,347.000,146.000,0,0,13,400,0.000,0.910
