P24M1,B,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.553,350.000,150.000,350.000,153.000,0,0,27,400,0.000,0.379,0.652,0.493,woods
1,1.552,293.653,541.899,296.000,550.000,0,0,27,400,0.000,0.310,0.620,0.537,towel
2,1.242,458.128,181.749,464.000,193.000,0,0,27,400,0.000,0.442,0.570,0.882,carnegie
3,2.587,198.850,480.972,194.000,488.000,0,0,27,400,0.000,0.404,0.739,1.254,pittsburgh
4,2.277,531.926,266.917,529.000,269.000,0,0,27,400,0.000,0.398,0.716,1.050,government
5,1.835,152.036,378.463,151.000,379.000,0,0,27,400,0.000,0.329,0.875,3.535,college
6,3.647,547.964,378.463,555.000,376.000,0,0,27,400,0.000,0.277,0.910,0.199,her
7,3.337,168.074,266.917,167.000,267.000,0,0,27,400,0.000,0.370,0.602,0.903,computer
8,2.895,501.150,480.972,504.000,478.000,0,0,27,400,0.000,0.270,0.569,0.920,backpack
9,2.492,241.872,181.749,247.000,188.000,0,0,27,400,0.000,0.486,0.602,1.176,restaurant
10,4.830,406.347,541.899,404.000,543.000,0,0,27,400,0.000,0.300,0.747,0.713,street
11,4.520,350.000,150.000,350.000,155.000,0,0,27,400,0.000,0.250
