11p12,A,2014-08-30

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.653162956238,350.0,150.0,344,156,0,0,57,400,0,0.271945953369
1,1.58005309105,324.933353287,548.422940263,318,543,0,0,57,400,0,0.168906927109
2,2.16947793961,399.737977433,156.283367774,395,161,0,0,57,400,0,0.0862131118774
3,2.9022538662,276.375089463,535.955297178,275,543,0,0,57,400,0,0.129679918289
4,3.58958792686,446.35073482,174.738663991,443,177,0,0,57,400,0,0.030925989151
5,4.19619584084,232.442949542,511.803398875,231,515,0,0,57,400,0,0.134360074997
6,5.01129603386,486.909421186,204.206274516,481,214,0,0,57,400,0,0.0536639690399
7,5.63228297234,195.897351445,477.48479795,201,484,0,0,57,400,0,0.118927001953
8,6.2293908596,518.8655851,242.834641004,523,231,0,0,57,400,0,0.104979038239
9,6.89842987061,169.034589507,435.155858313,176,437,0,0,57,400,0,0.110794067383
10,7.58273792267,540.211303259,288.196601125,527,288,0,0,57,400,0,0.0968859195709
11,8.20451188087,153.542549854,387.476262917,151,394,0,0,57,400,0,0.119712114334
12,8.93787884712,549.605345686,337.441896094,536,338,0,0,57,400,0,0.0802130699158
13,9.55091357231,150.394654314,337.441896094,143,335,0,0,57,400,0,0.12859916687
14,10.286334753,546.457450146,387.476262917,543,397,0,0,57,400,0,0.102666854858
15,11.0114815235,159.788696741,288.196601125,166,296,0,0,57,400,0,0.0707941055298
16,11.8003504276,530.965410493,435.155858313,529,433,0,0,57,400,0,0.129109144211
17,12.6707093716,181.1344149,242.834641004,176,254,0,0,57,400,0,0.0791490077972
18,13.2675225735,504.102648555,477.48479795,498,470,0,0,57,400,0,0.13731098175
19,13.8164653778,213.090578814,204.206274516,220,200,0,0,57,400,0,0.111232042313
20,14.4222092628,467.557050458,511.803398875,469,504,0,0,57,400,0,0.160638093948
21,15.0034072399,253.64926518,174.738663991,259,181,0,0,57,400,0,0.0865831375122
22,15.5282831192,423.624910537,535.955297178,426,524,0,0,57,400,0,0.142995119095
23,16.0845980644,300.262022567,156.283367774,291,154,0,0,57,400,0,0.0948059558868
24,16.6896603107,375.066646713,548.422940263,381,548,0,0,57,400,0,0.153711795807
25,17.2766385078,350.0,150.0,346,167,0,0,57,400,0,0.0570528507233
