p2r3,A,2015-02-24

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.510,350.000,150.000,343.000,152.000,0,0,57,400,0.000,0.085,0.000,0.000,N/A
1,1.514,293.653,541.899,303.000,545.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
2,2.665,458.128,181.749,455.000,164.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
3,3.667,198.850,480.972,204.000,484.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
4,4.549,531.926,266.917,515.000,271.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
5,5.366,152.036,378.463,146.000,389.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
6,7.036,547.964,378.463,537.000,366.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
7,7.980,168.074,266.917,188.000,271.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
8,10.247,501.150,480.972,521.000,503.000,1,0,57,400,1.652,0.000,0.000,0.000,N/A
9,11.149,241.872,181.749,255.000,171.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
10,13.150,406.347,541.899,407.000,531.000,0,0,57,400,0.000,0.000,0.000,0.000,N/A
11,14.029,350.000,150.000,352.000,143.000,0,0,57,400,0.000,0.000
