p1m5,C,2015-03-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.078,350.000,150.000,351.000,150.000,0,0,13,400,0.000,0.814,1.192,0.241,her
1,1.865,293.653,541.899,294.000,541.000,0,0,13,400,0.000,0.448,1.360,0.326,male
2,2.758,458.128,181.749,455.000,181.000,0,0,13,400,0.000,0.447,1.017,1.247,tissue
3,3.961,198.850,480.972,199.000,486.000,0,0,13,400,0.000,0.569,1.160,0.609,kettle
4,4.993,531.926,266.917,533.000,272.000,0,0,13,400,0.000,0.447,0.939,1.935,speakers
5,5.778,152.036,378.463,156.000,379.000,0,0,13,400,0.000,0.589,0.835,1.220,apple
6,6.625,547.964,378.463,547.000,381.000,0,0,13,400,0.000,0.447,1.124,1.105,university
7,7.800,168.074,266.917,171.000,272.000,0,0,13,400,0.000,0.570,1.250,1.597,microphone
8,8.833,501.150,480.972,500.000,484.000,0,0,13,400,0.000,0.509,0.912,0.499,gates
9,10.076,241.872,181.749,244.000,180.000,0,0,13,400,0.000,0.366,1.202,0.670,kettle
10,11.091,406.347,541.899,408.000,545.000,0,0,13,400,0.000,0.590,0.812,0.910,friend
11,11.918,350.000,150.000,352.000,153.000,0,0,13,400,0.000,0.468
