ZhenA85B20T1,B,2014-08-19

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time
0,0.871440172195,350.0,150.0,364,141,0,0,58,400,0,0.00940179824829
1,1.84515118599,324.933353287,548.422940263,340,549,0,0,58,400,0,0.000288009643555
2,2.68892025948,399.737977433,156.283367774,386,157,0,0,58,400,0,0.00163197517395
3,3.70160603523,276.375089463,535.955297178,288,516,0,0,58,400,0,0.000265121459961
4,4.73190522194,446.35073482,174.738663991,437,167,0,0,58,400,0,0.00335097312927
5,5.66388130188,232.442949542,511.803398875,251,499,0,0,58,400,0,0.0011739730835
6,6.31721425056,486.909421186,204.206274516,474,219,0,0,58,400,0,0.000313997268677
7,7.11484003067,195.897351445,477.48479795,213,493,0,0,58,400,0,0.000807046890259
8,7.95692205429,518.8655851,242.834641004,542,251,0,0,58,400,0,0.00107407569885
9,8.92360520363,169.034589507,435.155858313,179,445,0,0,58,400,0,0.000386953353882
10,9.77354311943,540.211303259,288.196601125,547,279,0,0,58,400,0,0.00107502937317
11,10.0577399731,153.542549854,387.476262917,234,368,1,0,58,400,53.7811941275,0.00127100944519
12,11.4073550701,549.605345686,337.441896094,154,394,1,0,58,400,370.627837685,0.000756025314331
13,12.3564779758,150.394654314,337.441896094,150,349,0,0,58,400,0,0.000235080718994
14,13.3331348896,546.457450146,387.476262917,529,398,0,0,58,400,0,0.00143599510193
15,14.3591711521,159.788696741,288.196601125,143,292,0,0,58,400,0,0.00131678581238
16,15.328701973,530.965410493,435.155858313,539,432,0,0,58,400,0,0.000358104705811
17,16.3174860477,181.1344149,242.834641004,188,249,0,0,58,400,0,0.00115299224854
18,17.2501132488,504.102648555,477.48479795,502,474,0,0,58,400,0,0.00162196159363
19,18.1952543259,213.090578814,204.206274516,240,204,0,0,58,400,0,0.000830888748169
20,19.5516042709,467.557050458,511.803398875,450,508,0,0,58,400,0,0.000406980514526
21,20.5962064266,253.64926518,174.738663991,241,177,0,0,58,400,0,0.000371932983398
22,21.4927334785,423.624910537,535.955297178,428,521,0,0,58,400,0,0.000975847244263
23,22.4162204266,300.262022567,156.283367774,282,156,0,0,58,400,0,0.000298023223877
24,24.9754276276,375.066646713,548.422940263,378,516,1,0,58,400,3.55536233554,0.00116586685181
25,25.7375175953,350.0,150.0,338,170,0,0,58,400,0,0.00104904174805
