p15m6,A,2015-04-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.164,350.000,150.000,354.000,169.000,0,0,57,400,0.000,0.474,0.683,0.438,mouse
1,0.668,293.653,541.899,293.000,543.000,0,0,57,400,0.000,0.309,0.670,1.261,rusty
2,1.528,458.128,181.749,459.000,182.000,0,0,57,400,0.000,0.063,0.608,0.610,female
3,2.178,198.850,480.972,199.000,463.000,0,0,57,400,0.000,0.309,0.610,0.484,slaps
4,2.617,531.926,266.917,550.000,267.000,0,0,57,400,0.000,0.330,0.589,0.968,flower
5,3.183,152.036,378.463,170.000,372.000,0,0,57,400,0.000,0.207,0.658,0.504,google
6,3.893,547.964,378.463,519.000,365.000,1,0,57,400,3.940,0.350,0.683,3.889,plows
7,4.355,168.074,266.917,189.000,268.000,0,0,57,400,0.000,0.165,0.715,0.374,gates
8,4.839,501.150,480.972,499.000,476.000,0,0,57,400,0.000,0.267,0.571,0.482,watch
9,5.322,241.872,181.749,217.000,189.000,0,0,57,400,0.000,0.391,0.773,0.741,garbage
10,5.787,406.347,541.899,399.000,522.000,0,0,57,400,0.000,0.351,1.026,1.632,grail
11,6.249,350.000,150.000,347.000,157.000,0,0,57,400,0.000,0.390
