StevenX300Y300jl,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.745641946793,350.0,150.0,327,147,0,0,58,400,0
1,1.69943594933,324.933353287,548.422940263,320,536,0,0,58,400,0
2,2.61994886398,399.737977433,156.283367774,394,161,0,0,58,400,0
3,3.51191496849,276.375089463,535.955297178,282,519,0,0,58,400,0
4,4.41341400146,446.35073482,174.738663991,436,171,0,0,58,400,0
5,5.18221592903,232.442949542,511.803398875,222,511,0,0,58,400,0
6,6.49982500076,486.909421186,204.206274516,478,233,1,0,58,400,1.14061069602
7,7.48162102699,195.897351445,477.48479795,197,478,0,0,58,400,0
8,8.23446702957,518.8655851,242.834641004,507,238,0,0,58,400,0
9,8.99812984467,169.034589507,435.155858313,152,420,0,0,58,400,0
10,10.5211439133,540.211303259,288.196601125,572,273,1,0,58,400,6.23432880363
11,11.2733049393,153.542549854,387.476262917,135,394,0,0,58,400,0
12,12.069549799,549.605345686,337.441896094,556,319,0,0,58,400,0
13,12.8660669327,150.394654314,337.441896094,148,334,0,0,58,400,0
14,14.1860928535,546.457450146,387.476262917,573,371,1,0,58,400,2.24058566162
15,14.8956489563,159.788696741,288.196601125,161,298,0,0,58,400,0
16,15.6244950294,530.965410493,435.155858313,538,425,0,0,58,400,0
17,16.4681048393,181.1344149,242.834641004,188,253,0,0,58,400,0
18,17.3029828072,504.102648555,477.48479795,499,464,0,0,58,400,0
19,18.1583228111,213.090578814,204.206274516,216,219,0,0,58,400,0
20,19.0946829319,467.557050458,511.803398875,467,509,0,0,58,400,0
21,19.8532400131,253.64926518,174.738663991,250,184,0,0,58,400,0
22,20.7502789497,423.624910537,535.955297178,419,524,0,0,58,400,0
23,21.4999120235,300.262022567,156.283367774,293,156,0,0,58,400,0
24,22.4299798012,375.066646713,548.422940263,383,529,0,0,58,400,0
25,23.2463018894,350.0,150.0,342,161,0,0,58,400,0
