TcaMb,C,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.454,350.000,150.000,353.000,154.000,0,0,13,400,0.000,0.270,0.765,2.655,approvability
1,6.334,293.653,541.899,298.000,544.000,0,0,13,400,0.000,0.623,0.905,11.624,illegitimatizing
2,20.766,458.128,181.749,458.000,183.000,0,0,13,400,0.000,0.873,1.131,0.489,korah
3,23.710,198.850,480.972,200.000,481.000,0,0,13,400,0.000,0.615,1.203,4.573,indisputableness
4,32.201,531.926,266.917,537.000,271.000,1,0,13,400,0.512,0.633,0.936,1.477,cannily
5,36.639,152.036,378.463,153.000,379.000,0,0,13,400,0.000,0.626,0.990,4.201,glencoe
6,43.643,547.964,378.463,547.000,379.000,0,0,13,400,0.000,0.864,1.093,4.526,illegitimatizing
7,51.645,168.074,266.917,167.000,269.000,0,0,13,400,0.000,0.830,1.031,10.134,republicanising
8,64.486,501.150,480.972,499.000,482.000,0,0,13,400,0.000,0.687,0.964,2.336,nonutterance
9,70.012,241.872,181.749,243.000,185.000,0,0,13,400,0.000,0.625,1.008,10.002,israel
10,83.216,406.347,541.899,407.000,541.000,0,0,13,400,0.000,0.625,0.972,1.822,tumbrel
11,88.299,350.000,150.000,353.000,147.000,0,0,13,400,0.000,0.799
