TcaMb,A,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.769,350.000,150.000,356.000,151.000,0,0,57,400,0.000,0.211,1.023,5.381,involutional
1,8.514,293.653,541.899,291.000,541.000,0,0,57,400,0.000,0.673,0.939,2.324,mareograph
2,12.924,458.128,181.749,463.000,182.000,0,0,57,400,0.000,0.608,0.911,1.573,unfired
3,16.480,198.850,480.972,196.000,486.000,0,0,57,400,0.000,0.517,1.040,2.498,marlene
4,21.422,531.926,266.917,538.000,284.000,0,0,57,400,0.000,0.567,0.934,1.012,lancewood
5,24.610,152.036,378.463,161.000,362.000,0,0,57,400,0.000,0.685,1.104,5.331,republicanising
6,32.445,547.964,378.463,483.000,369.000,1,0,57,400,37.650,0.531,1.331,4.905,glencoe
7,40.025,168.074,266.917,184.000,268.000,0,0,57,400,0.000,0.730,0.911,0.515,leaky
8,42.679,501.150,480.972,509.000,474.000,0,0,57,400,0.000,0.567,0.887,1.877,involutional
9,46.693,241.872,181.749,239.000,178.000,0,0,57,400,0.000,0.581,0.852,2.752,involutional
10,51.819,406.347,541.899,411.000,540.000,0,0,57,400,0.000,0.603,1.205,7.210,unselfconsciousness
11,62.116,350.000,150.000,353.000,145.000,0,0,57,400,0.000,1.038
