StevenX350Y200jl,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,1.05133199692,350.0,150.0,340,140,0,0,58,400,0
1,1.92014598846,324.933353287,548.422940263,315,571,0,0,58,400,0
2,2.78183507919,399.737977433,156.283367774,392,150,0,0,58,400,0
3,3.6414680481,276.375089463,535.955297178,277,529,0,0,58,400,0
4,4.35970211029,446.35073482,174.738663991,432,159,0,0,58,400,0
5,5.39398002625,232.442949542,511.803398875,241,531,0,0,58,400,0
6,6.35781908035,486.909421186,204.206274516,482,203,0,0,58,400,0
7,7.50478410721,195.897351445,477.48479795,203,512,1,0,58,400,6.23842773264
8,8.3339381218,518.8655851,242.834641004,516,225,0,0,58,400,0
9,9.12262701988,169.034589507,435.155858313,180,457,0,0,58,400,0
10,11.1508271694,540.211303259,288.196601125,527,284,0,0,58,400,0
11,12.1296041012,153.542549854,387.476262917,150,395,0,0,58,400,0
12,14.4940071106,549.605345686,337.441896094,555,312,0,0,58,400,0
13,15.5018789768,150.394654314,337.441896094,138,324,0,0,58,400,0
14,16.6465079784,546.457450146,387.476262917,552,372,0,0,58,400,0
15,17.5669541359,159.788696741,288.196601125,151,304,0,0,58,400,0
16,19.364688158,530.965410493,435.155858313,517,432,0,0,58,400,0
17,20.2847380638,181.1344149,242.834641004,184,260,0,0,58,400,0
18,21.2374210358,504.102648555,477.48479795,510,480,0,0,58,400,0
19,22.2026441097,213.090578814,204.206274516,189,205,0,0,58,400,0
20,23.143597126,467.557050458,511.803398875,470,506,0,0,58,400,0
21,24.0003631115,253.64926518,174.738663991,230,181,0,0,58,400,0
22,24.9801690578,423.624910537,535.955297178,417,543,0,0,58,400,0
23,25.8513441086,300.262022567,156.283367774,287,134,0,0,58,400,0
24,26.8570141792,375.066646713,548.422940263,367,546,0,0,58,400,0
25,28.0110721588,350.0,150.0,324,111,1,0,58,400,17.872166581
