julianX300Y350jl,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.712103128433,350.0,150.0,338,162,0,0,58,400,0
1,3.45248198509,324.933353287,548.422940263,363,334,1,0,58,400,188.775726156
2,4.99651312828,399.737977433,156.283367774,379,158,0,0,58,400,0
3,6.04011201859,276.375089463,535.955297178,296,535,0,0,58,400,0
4,7.37998509407,446.35073482,174.738663991,448,179,0,0,58,400,0
5,9.82077312469,232.442949542,511.803398875,297,484,1,0,58,400,41.289698768
6,11.3201129436,486.909421186,204.206274516,540,215,1,0,58,400,25.1766930392
7,12.3903739452,195.897351445,477.48479795,193,470,0,0,58,400,0
8,13.520004034,518.8655851,242.834641004,538,235,0,0,58,400,0
9,14.4834930897,169.034589507,435.155858313,173,435,0,0,58,400,0
10,15.5003869534,540.211303259,288.196601125,542,281,0,0,58,400,0
11,18.2817299366,153.542549854,387.476262917,136,415,1,0,58,400,3.63889027518
12,19.7225110531,549.605345686,337.441896094,404,371,1,0,58,400,120.422431482
13,20.3797769547,150.394654314,337.441896094,170,336,0,0,58,400,0
14,21.6580951214,546.457450146,387.476262917,552,379,0,0,58,400,0
15,22.5827121735,159.788696741,288.196601125,156,303,0,0,58,400,0
16,23.7474620342,530.965410493,435.155858313,516,432,0,0,58,400,0
17,24.8407449722,181.1344149,242.834641004,170,256,0,0,58,400,0
18,26.01907897,504.102648555,477.48479795,459,459,1,0,58,400,19.7435807254
19,27.3285679817,213.090578814,204.206274516,211,215,0,0,58,400,0
20,30.0124809742,467.557050458,511.803398875,308,341,1,0,58,400,204.735434665
21,32.8794550896,253.64926518,174.738663991,478,500,1,0,58,400,366.130597292
22,33.9847781658,423.624910537,535.955297178,433,514,0,0,58,400,0
23,35.5246460438,300.262022567,156.283367774,436,526,1,0,58,400,364.84665374
24,36.946557045,375.066646713,548.422940263,376,538,0,0,58,400,0
25,38.0547289848,350.0,150.0,338,153,0,0,58,400,0
