P5Test,A,2014-09-09

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,10.994,350.000,150.000,365.000,126.000,1,0,57,400,0.302,4.789,4.652,0.645,male
1,15.859,293.653,541.899,305.000,527.000,0,0,57,400,0.000,2.693,2.097,0.498,door
2,13.166,458.128,181.749,459.000,188.000,0,0,57,400,0.000,3.348,1.647,1.074,napkin
3,21.031,198.850,480.972,213.000,461.000,0,0,57,400,0.000,1.600,1.789,8.397,scanner
4,18.338,531.926,266.917,541.000,276.000,0,0,57,400,0.000,21.307,6.214,1.232,table
5,14.989,152.036,378.463,153.000,370.000,0,0,57,400,0.000,6.426,3.619,0.484,cafe
6,24.143,547.964,378.463,557.000,372.000,0,0,57,400,0.000,3.369,7.476,1.840,carnegie
7,21.450,168.074,266.917,176.000,283.000,0,0,57,400,0.000,4.810,4.223,0.723,paper
8,18.101,501.150,480.972,489.000,466.000,0,0,57,400,0.000,2.168,2.193,0.990,towel
9,16.501,241.872,181.749,245.000,187.000,0,0,57,400,0.000,1.641,2.190,3.061,pittsburgh
10,47.024,406.347,541.899,426.000,552.000,0,0,57,400,0.000,3.234,2.126,1.928,toothpaste
11,44.331,350.000,150.000,345.000,166.000,0,0,57,400,0.000,1.238
