julian,A,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.759,350.000,150.000,350.000,147.000,0,0,57,400,0.000,1.273,1.529,1.239,government
1,2.391,293.653,541.899,298.000,545.000,0,1,57,400,0.000,1.634,1.346,0.624,fingers
2,3.227,458.128,181.749,454.000,180.000,0,0,57,400,0.000,1.041,1.318,0.528,mouse
3,4.014,198.850,480.972,177.000,475.000,0,0,57,400,0.000,1.032,1.130,1.158,government
4,4.997,531.926,266.917,545.000,259.000,0,0,57,400,0.000,0.821,1.240,0.775,napkin
5,5.884,152.036,378.463,195.000,382.000,1,0,57,400,15.110,1.026,1.334,3.065,government
6,6.591,547.964,378.463,558.000,375.000,0,0,57,400,0.000,0.857,0.858,0.593,street
7,7.276,168.074,266.917,195.000,266.000,0,0,57,400,0.000,1.033,1.246,1.517,kettle
8,8.120,501.150,480.972,506.000,482.000,0,0,57,400,0.000,0.802,0.800,0.518,apple
9,9.190,241.872,181.749,255.000,187.000,0,0,57,400,0.000,0.707,0.961,2.287,toothpaste
10,10.983,406.347,541.899,414.000,542.000,0,0,57,400,0.000,0.768,1.006,0.666,napkin
11,11.881,350.000,150.000,352.000,173.000,0,0,57,400,0.000,0.894
