P42F5,A,2014-09-03

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.719,350.000,150.000,334.000,141.000,0,0,57,400,0.000,0.007,0.916,0.798,yahoo
1,1.684,293.653,541.899,293.000,527.000,0,0,57,400,0.000,1.306,0.895,1.833,friend
2,2.466,458.128,181.749,448.000,200.000,0,0,57,400,0.000,0.860,1.166,0.919,friend
3,3.614,198.850,480.972,172.000,496.000,1,0,57,400,2.770,0.813,0.871,0.581,woods
4,4.587,531.926,266.917,517.000,272.000,0,0,57,400,0.000,0.739,1.335,1.250,flower
5,5.466,152.036,378.463,170.000,367.000,0,0,57,400,0.000,1.614,1.270,0.739,google
6,7.421,547.964,378.463,541.000,379.000,0,0,57,400,0.000,1.548,1.086,1.289,garbage
7,8.231,168.074,266.917,194.000,260.000,0,0,57,400,0.000,0.890,1.757,1.909,kettle
8,9.056,501.150,480.972,507.000,474.000,0,0,57,400,0.000,0.873,0.996,0.745,table
9,11.352,241.872,181.749,214.000,179.000,1,0,57,400,0.007,1.823,1.031,1.199,yahoo
10,12.493,406.347,541.899,412.000,536.000,0,0,57,400,0.000,1.082,1.086,0.653,paper
11,13.548,350.000,150.000,340.000,139.000,0,0,57,400,0.000,0.832
