P2T2,A,2014-09-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.412,350.000,150.000,352.000,162.000,0,0,57,400,0.000,0.391,0.884,0.478,gates
1,1.256,293.653,541.899,298.000,528.000,0,0,57,400,0.000,0.250,0.653,0.521,center
2,2.216,458.128,181.749,444.000,198.000,0,0,57,400,0.000,0.319,0.682,0.553,chair
3,2.976,198.850,480.972,204.000,466.000,0,0,57,400,0.000,0.439,0.978,0.602,flower
4,4.220,531.926,266.917,523.000,284.000,0,0,57,400,0.000,0.297,0.819,1.076,carnegie
5,5.067,152.036,378.463,161.000,371.000,0,0,57,400,0.000,0.394,0.794,0.957,ceiling
6,5.777,547.964,378.463,547.000,390.000,0,0,57,400,0.000,0.391,0.618,0.322,cafe
7,6.809,168.074,266.917,190.000,267.000,0,0,57,400,0.000,0.254,0.705,2.445,towel
8,7.641,501.150,480.972,509.000,477.000,0,0,57,400,0.000,0.450,1.534,0.776,melon
9,8.731,241.872,181.749,259.000,190.000,0,0,57,400,0.000,0.450,0.807,0.679,kettle
10,9.726,406.347,541.899,384.000,534.000,0,0,57,400,0.000,0.361,0.627,1.152,candle
11,10.556,350.000,150.000,343.000,131.000,0,0,57,400,0.000,0.394
