P2M2,C,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.545,350.000,50.000,352.000,49.000,0,0,13,600,0.000,0.444,0.953,0.527,female
1,1.921,265.480,637.848,268.000,637.000,0,0,13,600,0.000,0.447,1.037,0.600,female
2,1.474,512.192,97.624,513.000,102.000,0,0,13,600,0.000,0.362,0.735,0.749,college
3,3.147,123.275,546.458,124.000,547.000,0,0,13,600,0.000,0.339,0.879,2.672,suitcase
4,2.701,622.890,225.375,629.000,226.000,1,0,13,600,0.142,0.304,0.957,0.146,her
5,2.339,53.054,392.694,54.000,394.000,0,0,13,600,0.000,0.327,0.905,1.229,microphone
6,4.255,646.946,392.694,650.000,391.000,0,0,13,600,0.000,0.369,0.771,0.558,female
7,3.808,77.110,225.375,73.000,229.000,0,0,13,600,0.000,0.381,0.959,0.706,napkin
8,3.446,576.725,546.458,574.000,546.000,0,0,13,600,0.000,0.478,0.801,0.629,college
9,3.108,187.808,97.624,191.000,101.000,0,0,13,600,0.000,0.321,0.807,1.343,friend
10,5.984,434.520,637.848,441.000,636.000,1,0,13,600,0.739,0.433,0.894,0.379,paper
11,5.537,350.000,50.000,350.000,51.000,0,0,13,600,0.000,0.430
