P28F4,A,2014-09-12

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.639,350.000,150.000,346.000,146.000,0,0,57,400,0.000,2.086,1.845,1.131,cafe
1,3.463,293.653,541.899,283.000,537.000,0,0,57,400,0.000,1.086,1.570,1.471,college
2,2.377,458.128,181.749,445.000,187.000,0,0,57,400,0.000,1.332,1.469,2.783,candle
3,5.847,198.850,480.972,210.000,477.000,0,1,57,400,0.000,1.075,2.166,2.549,backpack
4,4.761,531.926,266.917,530.000,252.000,0,0,57,400,0.000,1.845,8.361,3.245,carnegie
5,3.429,152.036,378.463,153.000,381.000,0,0,57,400,0.000,3.165,2.105,2.204,garbage
6,9.411,547.964,378.463,548.000,369.000,0,1,57,400,0.000,1.174,1.861,3.110,research
7,8.325,168.074,266.917,171.000,256.000,0,0,57,400,0.000,1.256,1.701,1.060,table
8,6.993,501.150,480.972,504.000,478.000,0,0,57,400,0.000,1.262,1.801,1.850,printer
9,5.918,241.872,181.749,243.000,186.000,0,0,57,400,0.000,1.011,1.526,1.068,melon
10,12.148,406.347,541.899,415.000,553.000,0,0,57,400,0.000,0.989,1.697,2.087,tree
11,11.062,350.000,150.000,341.000,154.000,0,0,57,400,0.000,1.144
