P31M1,C,2014-09-16

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.936,350.000,150.000,352.000,149.000,0,0,13,400,0.000,1.093,0.986,0.550,cafe
1,2.552,293.653,541.899,295.000,543.000,0,0,13,400,0.000,0.542,0.947,1.213,male
2,2.009,458.128,181.749,456.000,182.000,0,0,13,400,0.000,0.399,1.002,1.476,sheets
3,4.224,198.850,480.972,204.000,477.000,1,1,13,400,0.504,0.416,1.040,1.256,computer
4,3.681,531.926,266.917,532.000,268.000,0,0,13,400,0.000,0.479,0.952,0.811,flower
5,3.282,152.036,378.463,155.000,378.000,0,0,13,400,0.000,0.411,0.969,2.408,melon
6,6.969,547.964,378.463,547.000,377.000,0,0,13,400,0.000,0.598,0.867,1.081,napkin
7,6.426,168.074,266.917,171.000,266.000,0,0,13,400,0.000,0.475,0.952,0.626,woods
8,6.027,501.150,480.972,501.000,479.000,0,0,13,400,0.000,0.365,0.748,0.765,chair
9,5.611,241.872,181.749,245.000,188.000,1,0,13,400,0.990,0.342,1.034,2.735,kettle
10,8.617,406.347,541.899,404.000,543.000,0,0,13,400,0.000,0.445,1.375,4.189,printer
11,8.074,350.000,150.000,352.000,148.000,0,0,13,400,0.000,0.379
