X250Y300,B,2014-08-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width, distance, errorMargin
0,1.09344887733,350.0,150.0,329,159,0,0,58,400,0
1,2.36176896095,324.933353287,548.422940263,321,537,0,0,58,400,0
2,3.48332309723,399.737977433,156.283367774,413,149,0,0,58,400,0
3,4.80842709541,276.375089463,535.955297178,268,541,0,0,58,400,0
4,6.03829288483,446.35073482,174.738663991,436,183,0,0,58,400,0
5,8.45327091217,232.442949542,511.803398875,237,514,0,0,58,400,0
6,9.88482093811,486.909421186,204.206274516,490,215,0,0,58,400,0
7,11.3174960613,195.897351445,477.48479795,210,481,0,0,58,400,0
8,12.5317370892,518.8655851,242.834641004,506,245,0,0,58,400,0
9,14.0053129196,169.034589507,435.155858313,186,444,0,0,58,400,0
10,15.2248198986,540.211303259,288.196601125,552,304,0,0,58,400,0
11,16.2275590897,153.542549854,387.476262917,163,378,0,0,58,400,0
12,17.4244189262,549.605345686,337.441896094,536,346,0,0,58,400,0
13,18.526350975,150.394654314,337.441896094,161,346,0,0,58,400,0
14,19.7987360954,546.457450146,387.476262917,542,392,0,0,58,400,0
15,21.1142439842,159.788696741,288.196601125,184,281,0,0,58,400,0
16,23.3143339157,530.965410493,435.155858313,506,420,1,0,58,400,0.205680308775
17,24.8437418938,181.1344149,242.834641004,195,250,0,0,58,400,0
18,26.1612188816,504.102648555,477.48479795,498,467,0,0,58,400,0
19,28.8293800354,213.090578814,204.206274516,216,213,0,0,58,400,0
20,30.2111330032,467.557050458,511.803398875,456,513,0,0,58,400,0
21,31.7067680359,253.64926518,174.738663991,258,184,0,0,58,400,0
22,33.1618409157,423.624910537,535.955297178,424,535,0,0,58,400,0
23,34.701529026,300.262022567,156.283367774,307,158,0,0,58,400,0
24,35.9355609417,375.066646713,548.422940263,362,541,0,0,58,400,0
25,37.1717128754,350.0,150.0,358,129,0,0,58,400,0
