P42F4,A,2014-09-03

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.976,350.000,150.000,355.000,157.000,0,1,57,400,0.000,1.649,0.994,1.514,speakers
1,2.390,293.653,541.899,270.000,559.000,1,0,57,400,1.188,1.510,0.999,0.746,napkin
2,3.875,458.128,181.749,476.000,192.000,0,0,57,400,0.000,1.162,0.916,1.318,carnegie
3,4.739,198.850,480.972,210.000,491.000,0,0,57,400,0.000,2.486,0.916,2.584,college
4,5.594,531.926,266.917,521.000,257.000,0,0,57,400,0.000,0.935,0.961,0.805,kettle
5,6.359,152.036,378.463,135.000,379.000,0,0,57,400,0.000,0.954,1.055,2.896,her
6,8.166,547.964,378.463,538.000,352.000,1,0,57,400,0.277,0.859,1.045,0.427,door
7,9.368,168.074,266.917,187.000,266.000,0,0,57,400,0.000,1.208,1.317,1.348,lamp
8,10.808,501.150,480.972,492.000,466.000,0,0,57,400,0.000,1.578,1.072,0.665,table
9,12.388,241.872,181.749,243.000,183.000,0,0,57,400,0.000,0.899,0.914,0.752,friend
10,13.297,406.347,541.899,408.000,518.000,0,0,57,400,0.000,0.953,1.150,2.845,suitcase
11,14.270,350.000,150.000,355.000,141.000,0,1,57,400,0.000,0.945
