P15F6,A,2014-09-08

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.071,350.000,150.000,347.000,143.000,0,0,57,400,0.000,3.141,0.858,0.670,cafe
1,2.781,293.653,541.899,300.000,541.000,0,0,57,400,0.000,0.708,0.677,1.134,sheets
2,2.074,458.128,181.749,467.000,184.000,0,0,57,400,0.000,0.681,0.928,0.380,him
3,4.510,198.850,480.972,191.000,465.000,0,0,57,400,0.000,0.737,1.363,0.925,flower
4,3.802,531.926,266.917,548.000,264.000,0,0,57,400,0.000,0.689,0.752,0.633,apple
5,3.121,152.036,378.463,149.000,382.000,0,0,57,400,0.000,0.590,0.962,0.876,research
6,6.296,547.964,378.463,524.000,356.000,1,0,57,400,4.846,1.303,1.556,0.290,her
7,5.588,168.074,266.917,169.000,272.000,0,0,57,400,0.000,0.733,1.402,3.052,government
8,4.907,501.150,480.972,503.000,493.000,0,0,57,400,0.000,0.956,1.050,1.450,you
9,4.169,241.872,181.749,229.000,175.000,0,0,57,400,0.000,1.242,1.413,2.003,toothpaste
10,8.266,406.347,541.899,406.000,559.000,0,0,57,400,0.000,0.837,0.811,1.952,tissue
11,7.558,350.000,150.000,343.000,152.000,0,0,57,400,0.000,1.174
