P12M3,C,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.145,350.000,50.000,352.000,53.000,0,0,13,600,0.000,1.034,0.723,0.768,ceiling
1,2.797,265.480,637.848,265.000,636.000,0,0,13,600,0.000,0.659,0.736,1.798,pittsburgh
2,2.138,512.192,97.624,512.000,99.000,0,0,13,600,0.000,0.529,0.728,0.504,friend
3,4.263,123.275,546.458,125.000,544.000,0,0,13,600,0.000,0.647,0.930,2.683,kettle
4,3.604,622.890,225.375,623.000,224.000,0,0,13,600,0.000,0.314,0.898,1.143,backpack
5,3.075,53.054,392.694,55.000,391.000,0,0,13,600,0.000,0.622,0.695,0.384,door
6,6.168,646.946,392.694,646.000,395.000,0,0,13,600,0.000,0.377,0.711,0.442,chair
7,5.508,77.110,225.375,82.000,225.000,0,0,13,600,0.000,0.510,0.810,0.225,you
8,4.979,576.725,546.458,576.000,544.000,0,0,13,600,0.000,0.565,0.688,1.061,female
9,4.332,187.808,97.624,191.000,99.000,0,0,13,600,0.000,0.418,0.631,0.567,sheets
10,7.538,434.520,637.848,437.000,634.000,0,0,13,600,0.000,0.625,0.666,0.571,male
11,6.879,350.000,50.000,354.000,53.000,0,0,13,600,0.000,0.658
