p1f5,B,None,2015-03-26

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.449,350.000,150.000,349.000,156.000,0,1,27,400,0.000,1.689,0.897,1.223,tree
1,2.510,293.653,541.899,293.000,540.000,0,1,27,400,0.000,0.474,0.868,0.569,flower
2,3.652,458.128,181.749,462.000,184.000,0,1,27,400,0.000,0.391,0.868,0.341,cafe
3,4.633,198.850,480.972,206.000,476.000,0,1,27,400,0.000,0.370,0.912,0.628,apple
4,5.592,531.926,266.917,532.000,264.000,0,1,27,400,0.000,0.350,0.994,1.223,friend
5,6.775,152.036,378.463,159.000,379.000,0,1,27,400,0.000,0.348,0.934,1.517,mouse
6,7.796,547.964,378.463,558.000,376.000,0,1,27,400,0.000,0.331,1.161,0.713,chair
7,8.984,168.074,266.917,176.000,269.000,0,1,27,400,0.000,0.270,1.012,0.412,paper
8,10.146,501.150,480.972,506.000,484.000,0,1,27,400,0.000,0.308,0.912,0.406,mouse
9,11.246,241.872,181.749,248.000,190.000,0,1,27,400,0.000,0.348,0.996,0.715,female
10,12.574,406.347,541.899,413.000,535.000,0,1,27,400,0.000,0.349,0.873,0.569,center
11,13.960,350.000,150.000,355.000,149.000,0,1,27,400,0.000,0.308
