P12M6,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.289,350.000,150.000,342.000,139.000,0,0,57,400,0.000,0.939,0.849,0.938,garbage
1,1.662,293.653,541.899,277.000,545.000,0,0,57,400,0.000,0.821,0.745,1.022,suitcase
2,0.842,458.128,181.749,463.000,170.000,0,0,57,400,0.000,0.647,0.719,0.278,lamp
3,2.926,198.850,480.972,205.000,466.000,0,0,57,400,0.000,0.697,0.785,0.882,garbage
4,2.106,531.926,266.917,518.000,260.000,0,0,57,400,0.000,0.468,0.823,0.691,flower
5,1.459,152.036,378.463,156.000,382.000,0,0,57,400,0.000,0.493,0.789,2.465,pittsburgh
6,4.137,547.964,378.463,554.000,391.000,0,0,57,400,0.000,0.585,0.679,0.558,google
7,3.316,168.074,266.917,170.000,266.000,0,0,57,400,0.000,0.418,0.659,0.581,sheets
8,2.669,501.150,480.972,491.000,481.000,0,0,57,400,0.000,0.559,0.726,1.583,printer
9,1.972,241.872,181.749,248.000,177.000,0,0,57,400,0.000,0.538,0.748,0.531,mouse
10,5.126,406.347,541.899,406.000,545.000,0,0,57,400,0.000,0.568,0.739,0.365,chair
11,4.305,350.000,150.000,365.000,137.000,0,0,57,400,0.000,0.487
