gonnafreakout,A,2014-08-27

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.618,350.000,150.000,357.000,151.000,0,0,57,400,0.000,0.286,0.567,1.216,floweriness
1,3.041,293.653,541.899,292.000,528.000,0,0,57,400,0.000,0.080,0.623,7.489,overfemininity
2,11.946,458.128,181.749,468.000,189.000,0,0,57,400,0.000,0.352,0.551,1.472,understage
3,14.891,198.850,480.972,197.000,490.000,0,0,57,400,0.000,0.312,0.542,0.344,candle
4,16.533,531.926,266.917,549.000,265.000,0,0,57,400,0.000,0.284,0.731,0.640,tumbrel
5,18.808,152.036,378.463,141.000,374.000,0,0,57,400,0.000,0.310,1.249,0.536,mihail
6,93.340,547.964,378.463,548.000,377.000,0,0,57,400,0.000,72.229,1.499,0.793,unfired
7,96.660,168.074,266.917,179.000,262.000,0,0,57,400,0.000,0.562,0.690,0.616,marlene
8,98.684,501.150,480.972,505.000,498.000,0,0,57,400,0.000,0.242,0.683,2.624,indisputableness
9,103.242,241.872,181.749,259.000,171.000,0,1,57,400,0.000,0.627,12.044,0.760,weslaco
10,116.798,406.347,541.899,408.000,519.000,0,0,57,400,0.000,0.374,0.553,1.328,autopotamic
11,119.938,350.000,150.000,353.000,156.000,0,0,57,400,0.000,0.264
