StevenX250Y350jl,B,2014-08-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin
0,0.76146197319,350.0,150.0,334,150,0,0,58,400,0
1,2.71024608612,324.933353287,548.422940263,278,549,1,0,58,400,17.9369007148
2,4.12700104713,399.737977433,156.283367774,409,150,0,0,58,400,0
3,5.23416614532,276.375089463,535.955297178,264,518,0,0,58,400,0
4,6.17373609543,446.35073482,174.738663991,458,185,0,0,58,400,0
5,7.15200614929,232.442949542,511.803398875,235,491,0,0,58,400,0
6,8.15431714058,486.909421186,204.206274516,496,200,0,0,58,400,0
7,9.11346912384,195.897351445,477.48479795,197,470,0,0,58,400,0
8,9.89911007881,518.8655851,242.834641004,523,250,0,0,58,400,0
9,11.7074639797,169.034589507,435.155858313,134,430,1,0,58,400,6.41193777321
10,12.7307291031,540.211303259,288.196601125,193,420,1,0,58,400,342.386355519
11,13.5922091007,153.542549854,387.476262917,161,392,0,0,58,400,0
12,14.3607749939,549.605345686,337.441896094,559,335,0,0,58,400,0
13,15.157063961,150.394654314,337.441896094,154,336,0,0,58,400,0
14,15.9962749481,546.457450146,387.476262917,536,374,0,0,58,400,0
15,16.9785830975,159.788696741,288.196601125,124,289,1,0,58,400,6.79771311368
16,17.9696719646,530.965410493,435.155858313,525,416,0,0,58,400,0
17,18.6909501553,181.1344149,242.834641004,157,253,0,0,58,400,0
18,19.6793451309,504.102648555,477.48479795,507,454,0,0,58,400,0
19,20.4571740627,213.090578814,204.206274516,193,202,0,0,58,400,0
20,21.4030239582,467.557050458,511.803398875,487,499,0,0,58,400,0
21,22.6274721622,253.64926518,174.738663991,289,178,1,0,58,400,6.50085583335
22,24.0486600399,423.624910537,535.955297178,435,529,0,0,58,400,0
23,25.0479691029,300.262022567,156.283367774,304,163,0,0,58,400,0
24,26.1009180546,375.066646713,548.422940263,354,549,0,0,58,400,0
25,27.1751971245,350.0,150.0,347,161,0,0,58,400,0
