juli,B,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,4.958,350.000,150.000,352.000,144.000,0,0,27,400,0.000,0.008,3.886,1.286,toothpaste
1,6.375,293.653,541.899,291.000,551.000,0,0,27,400,0.000,1.096,53.266,0.650,fingers
2,7.670,458.128,181.749,460.000,173.000,0,0,27,400,0.000,0.920,1.106,0.501,friend
3,8.668,198.850,480.972,204.000,486.000,0,0,27,400,0.000,0.736,0.966,1.447,chair
4,9.614,531.926,266.917,530.000,269.000,0,0,27,400,0.000,0.734,1.048,0.745,ceiling
5,11.721,152.036,378.463,144.000,379.000,0,0,27,400,0.000,0.776,1.083,0.602,flower
6,18.614,547.964,378.463,542.000,376.000,0,1,27,400,0.000,2.007,1.551,2.308,toothpaste
7,19.985,168.074,266.917,169.000,271.000,0,0,27,400,0.000,1.044,31.095,0.357,door
8,20.844,501.150,480.972,491.000,479.000,0,0,27,400,0.000,0.779,1.335,1.776,garbage
9,21.933,241.872,181.749,253.000,182.000,0,0,27,400,0.000,0.759,2.581,2.163,pittsburgh
10,22.873,406.347,541.899,402.000,541.000,0,0,27,400,0.000,2.188,1.296,0.615,printer
11,23.870,350.000,150.000,342.000,154.000,0,0,27,400,0.000,0.742
