juli,C,2014-09-02

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.207,350.000,150.000,350.000,155.000,0,0,13,400,0.000,1.145,1.083,0.363,bring
1,2.597,293.653,541.899,291.000,537.000,0,0,13,400,0.000,0.673,1.486,1.968,microphone
2,3.573,458.128,181.749,458.000,182.000,0,0,13,400,0.000,0.880,0.951,0.467,gates
3,6.579,198.850,480.972,273.000,419.000,1,0,13,400,90.637,0.693,0.959,0.579,flower
4,10.745,531.926,266.917,528.000,270.000,0,0,13,400,0.000,0.684,0.964,0.524,center
5,11.838,152.036,378.463,153.000,382.000,0,0,13,400,0.000,0.681,0.967,1.916,pittsburgh
6,13.272,547.964,378.463,548.000,377.000,0,0,13,400,0.000,0.761,1.768,0.529,melon
7,14.685,168.074,266.917,168.000,267.000,0,0,13,400,0.000,3.211,0.951,0.442,tree
8,16.653,501.150,480.972,496.000,483.000,0,0,13,400,0.000,1.407,1.975,0.557,friend
9,19.266,241.872,181.749,245.000,189.000,1,0,13,400,1.897,0.787,2.105,1.657,woods
10,22.246,406.347,541.899,410.000,548.000,1,0,13,400,1.112,0.897,1.339,1.540,suitcase
11,25.102,350.000,150.000,355.000,154.000,1,1,13,400,0.403,1.387
