X250Y350,A,2014-08-05

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width, distance, errorMargin
0,2.81140017509,350.0,150.0,346,184,0,0,133,400,0
1,4.21105003357,324.933353287,548.422940263,335,535,0,0,133,400,0
2,5.21786808968,399.737977433,156.283367774,372,182,0,0,133,400,0
3,6.39552903175,276.375089463,535.955297178,279,533,0,0,133,400,0
4,7.54058098793,446.35073482,174.738663991,445,197,0,0,133,400,0
5,8.47814202309,232.442949542,511.803398875,225,497,0,0,133,400,0
6,9.36411309242,486.909421186,204.206274516,457,225,0,0,133,400,0
7,10.2536389828,195.897351445,477.48479795,196,487,0,0,133,400,0
8,11.0723781586,518.8655851,242.834641004,526,275,0,0,133,400,0
9,11.9111011028,169.034589507,435.155858313,169,436,0,0,133,400,0
10,12.7473771572,540.211303259,288.196601125,548,310,0,0,133,400,0
11,13.6850790977,153.542549854,387.476262917,173,405,0,0,133,400,0
12,14.5095760822,549.605345686,337.441896094,585,337,0,0,133,400,0
13,16.2366740704,150.394654314,337.441896094,64,365,1,0,133,400,24.6834350087
14,17.3112211227,546.457450146,387.476262917,556,366,0,0,133,400,0
15,18.2260181904,159.788696741,288.196601125,159,289,0,0,133,400,0
16,19.429901123,530.965410493,435.155858313,567,414,0,0,133,400,0
17,20.4999639988,181.1344149,242.834641004,187,266,0,0,133,400,0
18,21.6328980923,504.102648555,477.48479795,476,461,0,0,133,400,0
19,22.6539471149,213.090578814,204.206274516,200,221,0,0,133,400,0
20,23.87966609,467.557050458,511.803398875,490,502,0,0,133,400,0
21,25.01862216,253.64926518,174.738663991,241,209,0,0,133,400,0
22,26.0186290741,423.624910537,535.955297178,406,501,0,0,133,400,0
23,26.9747071266,300.262022567,156.283367774,270,176,0,0,133,400,0
24,27.9495019913,375.066646713,548.422940263,387,530,0,0,133,400,0
25,28.8391270638,350.0,150.0,319,184,0,0,133,400,0
