p2t1,C,2015-03-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.963,350.000,150.000,348.000,152.000,0,0,13,400,0.000,0.974,0.679,0.280,wears
1,4.639,293.653,541.899,296.000,542.000,0,1,13,400,0.000,0.408,0.664,0.456,watch
2,6.452,458.128,181.749,461.000,185.000,0,0,13,400,0.000,0.326,0.503,0.310,flick
3,9.028,198.850,480.972,201.000,480.000,0,1,13,400,0.000,0.390,0.482,0.371,play
4,10.863,531.926,266.917,531.000,261.000,0,0,13,400,0.000,0.366,0.815,0.453,pails
5,12.620,152.036,378.463,152.000,376.000,0,0,13,400,0.000,0.387,0.521,0.524,napkin
6,14.249,547.964,378.463,548.000,378.000,0,0,13,400,0.000,0.307,0.499,0.454,avenue
7,16.106,168.074,266.917,168.000,270.000,0,0,13,400,0.000,0.245,0.482,1.100,female
8,18.025,501.150,480.972,502.000,480.000,0,0,13,400,0.000,0.265,0.522,0.418,liars
9,20.087,241.872,181.749,244.000,185.000,0,0,13,400,0.000,0.102,0.543,1.190,favorite
10,23.039,406.347,541.899,409.000,546.000,0,1,13,400,0.000,0.286,0.608,0.353,pails
11,25.034,350.000,150.000,351.000,151.000,0,0,13,400,0.000,0.245
