PcaMa,C,2014-08-28

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.100,350.000,50.000,352.000,53.000,0,0,13,600,0.000,0.101,0.911,5.666,nonsawing
1,9.843,265.480,637.848,269.000,637.000,0,0,13,600,0.000,1.119,1.033,1.366,undercast
2,14.565,512.192,97.624,519.000,100.000,1,0,13,600,1.210,0.624,1.140,1.359,glencoe
3,19.547,123.275,546.458,124.000,548.000,0,0,13,600,0.000,0.872,0.955,3.333,overfemininity
4,25.901,622.890,225.375,625.000,230.000,0,0,13,600,0.000,0.600,0.990,2.021,warmthless
5,30.526,53.054,392.694,57.000,393.000,0,0,13,600,0.000,0.663,0.919,4.685,mareograph
6,37.966,646.946,392.694,647.000,398.000,0,0,13,600,0.000,0.774,1.008,1.451,sicilies
7,42.446,77.110,225.375,81.000,227.000,0,0,13,600,0.000,0.783,0.921,3.602,shinnston
8,49.378,576.725,546.458,578.000,549.000,0,0,13,600,0.000,0.745,1.278,3.424,quadrivalency
9,56.432,187.808,97.624,192.000,98.000,0,0,13,600,0.000,0.720,0.911,3.861,nonsawing
10,62.785,434.520,637.848,435.000,640.000,0,0,13,600,0.000,0.608,0.990,4.480,geophagism
11,70.019,350.000,50.000,353.000,48.000,0,0,13,600,0.000,0.670
