P8M3,C,2014-09-15

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.561,350.000,150.000,353.000,153.000,0,0,13,400,0.000,0.563,0.613,0.441,tree
1,1.946,293.653,541.899,294.000,544.000,0,1,13,400,0.000,0.528,0.637,1.482,toothpaste
2,1.418,458.128,181.749,456.000,186.000,0,0,13,400,0.000,0.104,0.548,0.595,google
3,2.979,198.850,480.972,199.000,481.000,0,0,13,400,0.000,0.384,0.688,1.577,kettle
4,2.451,531.926,266.917,535.000,271.000,0,0,13,400,0.000,0.358,0.540,0.491,flower
5,2.347,152.036,378.463,153.000,383.000,0,0,13,400,0.000,0.312,0.757,0.944,keyboard
6,4.188,547.964,378.463,549.000,381.000,0,0,13,400,0.000,0.394,0.553,0.652,tissue
7,3.660,168.074,266.917,173.000,268.000,0,0,13,400,0.000,0.362,0.607,0.529,bring
8,3.556,501.150,480.972,503.000,482.000,0,0,13,400,0.000,0.319,0.692,0.950,backpack
9,3.172,241.872,181.749,246.000,182.000,0,0,13,400,0.000,0.429,0.672,1.116,university
10,5.219,406.347,541.899,408.000,540.000,0,0,13,400,0.000,0.371,0.584,1.019,backpack
11,4.691,350.000,150.000,353.000,153.000,0,0,13,400,0.000,0.436
