P15T2,C,2014-09-10

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.739,350.000,50.000,352.000,55.000,0,0,13,600,0.000,0.602,0.798,0.498,table
1,4.498,265.480,637.848,267.000,633.000,0,0,13,600,0.000,0.554,0.773,1.842,microphone
2,3.944,512.192,97.624,512.000,100.000,0,0,13,600,0.000,0.565,0.787,0.872,fingers
3,7.587,123.275,546.458,124.000,543.000,0,0,13,600,0.000,0.512,0.717,0.825,printer
4,7.033,622.890,225.375,624.000,226.000,0,0,13,600,0.000,0.398,0.898,0.809,flower
5,6.467,53.054,392.694,51.000,392.000,0,0,13,600,0.000,0.467,0.868,1.935,government
6,10.027,646.946,392.694,649.000,397.000,0,0,13,600,0.000,0.495,0.775,0.604,avenue
7,9.473,77.110,225.375,79.000,226.000,0,0,13,600,0.000,0.402,0.696,2.324,carnegie
8,8.907,576.725,546.458,579.000,549.000,0,0,13,600,0.000,0.545,0.696,0.786,flower
9,8.395,187.808,97.624,185.000,102.000,0,0,13,600,0.000,0.446,0.798,1.127,carnegie
10,12.481,434.520,637.848,437.000,640.000,0,0,13,600,0.000,0.453,0.925,3.275,tissue
11,11.926,350.000,50.000,352.000,53.000,0,0,13,600,0.000,0.458
