testBreak ,B,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.710,350.000,150.000,348.000,157.000,0,0,27,400,0.000,0.683,0.873,1.655,bring
1,4.623,293.653,541.899,299.000,545.000,0,0,27,400,0.000,0.667,0.702,0.594,towel
2,7.450,458.128,181.749,460.000,191.000,0,0,27,400,0.000,0.427,0.813,0.537,printer
3,10.154,198.850,480.972,195.000,483.000,0,0,27,400,0.000,0.380,0.666,0.645,college
4,12.593,531.926,266.917,525.000,268.000,0,0,27,400,0.000,0.657,0.797,0.453,friend
5,15.217,152.036,378.463,144.000,382.000,0,0,27,400,0.000,0.543,0.918,0.752,garbage
6,18.139,547.964,378.463,557.000,376.000,0,0,27,400,0.000,0.425,0.807,2.477,printer
7,22.575,168.074,266.917,175.000,260.000,0,0,27,400,0.000,0.550,0.787,0.618,computer
8,25.367,501.150,480.972,507.000,477.000,0,0,27,400,0.000,0.461,0.810,0.670,fingers
9,28.185,241.872,181.749,248.000,190.000,0,0,27,400,0.000,0.726,0.853,0.676,backpack
10,31.851,406.347,541.899,409.000,544.000,0,0,27,400,0.000,0.552,0.765,0.599,flower
