P9T3,C,2014-09-10

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.729,350.000,150.000,352.000,152.000,0,0,13,400,0.000,2.178,0.960,0.509,gates
1,4.644,293.653,541.899,295.000,541.000,0,0,13,400,0.000,1.348,0.831,0.727,friend
2,3.295,458.128,181.749,462.000,178.000,0,0,13,400,0.000,0.751,0.675,1.595,research
3,7.289,198.850,480.972,199.000,484.000,0,0,13,400,0.000,0.543,0.807,0.617,woods
4,5.940,531.926,266.917,536.000,270.000,0,0,13,400,0.000,0.431,0.884,0.735,female
5,5.189,152.036,378.463,154.000,377.000,0,0,13,400,0.000,0.470,0.815,0.955,college
6,9.986,547.964,378.463,550.000,378.000,0,0,13,400,0.000,0.504,0.948,1.743,restaurant
7,8.638,168.074,266.917,167.000,269.000,0,0,13,400,0.000,0.664,0.815,1.215,center
8,7.886,501.150,480.972,503.000,478.000,0,0,13,400,0.000,0.535,1.078,3.320,yahoo
9,7.343,241.872,181.749,244.000,180.000,0,0,13,400,0.000,0.770,0.882,1.191,garbage
10,11.974,406.347,541.899,408.000,545.000,0,0,13,400,0.000,0.559,0.774,0.643,bring
11,10.626,350.000,150.000,351.000,150.000,0,0,13,400,0.000,0.433
