P9T3,A,2014-09-10

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.772,350.000,150.000,351.000,150.000,0,0,57,400,0.000,0.000,1.001,1.879,mouse
1,2.826,293.653,541.899,296.000,533.000,0,0,57,400,0.000,0.510,0.997,0.747,melon
2,2.316,458.128,181.749,455.000,192.000,0,0,57,400,0.000,0.502,0.878,0.875,tissue
3,4.414,198.850,480.972,198.000,480.000,0,0,57,400,0.000,0.416,0.728,0.758,friend
4,3.904,531.926,266.917,531.000,257.000,0,0,57,400,0.000,0.647,0.659,3.379,computer
5,3.402,152.036,378.463,163.000,373.000,0,0,57,400,0.000,0.774,0.783,0.753,candle
6,6.494,547.964,378.463,552.000,372.000,0,0,57,400,0.000,0.538,0.798,1.612,melon
7,5.984,168.074,266.917,167.000,277.000,0,0,57,400,0.000,0.657,0.826,1.489,restaurant
8,5.482,501.150,480.972,503.000,461.000,0,0,57,400,0.000,0.501,0.996,0.727,kettle
9,5.066,241.872,181.749,262.000,197.000,0,0,57,400,0.000,0.450,0.718,0.807,cafe
10,8.299,406.347,541.899,408.000,528.000,0,0,57,400,0.000,0.485,0.946,1.547,university
11,7.789,350.000,150.000,361.000,158.000,0,0,57,400,0.000,0.550
