p19f6,B,None,2015-04-04

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.942,350.000,150.000,353.000,143.000,0,0,27,400,0.000,0.023,1.215,0.947,trays
1,2.563,293.653,541.899,291.000,548.000,0,1,27,400,0.000,0.288,1.711,1.457,avenue
2,4.281,458.128,181.749,454.000,174.000,0,1,27,400,0.000,0.227,1.119,0.461,made
3,5.485,198.850,480.972,190.000,479.000,0,1,27,400,0.000,0.210,0.765,0.591,never
4,6.566,531.926,266.917,531.000,269.000,0,1,27,400,0.000,0.268,0.787,0.792,kills
5,8.099,152.036,378.463,157.000,371.000,0,1,27,400,0.000,0.209,0.940,1.043,rusty
6,9.127,547.964,378.463,540.000,387.000,0,1,27,400,0.000,0.778,1.972,0.615,loose
7,10.168,168.074,266.917,171.000,261.000,0,1,27,400,0.000,0.269,0.759,1.185,avenue
8,11.028,501.150,480.972,499.000,486.000,0,1,27,400,0.000,0.170,0.845,0.541,play
9,11.988,241.872,181.749,241.000,187.000,0,1,27,400,0.000,0.309,0.814,0.756,jewel
10,12.946,406.347,541.899,404.000,538.000,0,1,27,400,0.000,0.331,0.693,0.740,google
11,13.968,350.000,150.000,353.000,154.000,0,1,27,400,0.000,0.288
