P1T2,B,2014-09-07

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.618,350.000,150.000,353.000,146.000,0,0,27,400,0.000,0.706,0.753,1.800,government
1,2.429,293.653,541.899,294.000,541.000,0,0,27,400,0.000,0.439,0.574,0.340,male
2,1.990,458.128,181.749,464.000,178.000,0,0,27,400,0.000,0.333,0.498,0.538,cafe
3,3.775,198.850,480.972,185.000,482.000,1,0,27,400,0.888,0.375,0.585,0.684,printer
4,3.336,531.926,266.917,527.000,264.000,0,0,27,400,0.000,0.307,0.568,1.113,carnegie
5,3.003,152.036,378.463,161.000,379.000,0,0,27,400,0.000,0.351,0.653,0.880,center
6,6.102,547.964,378.463,562.000,374.000,1,0,27,400,1.728,0.422,0.724,1.784,printer
7,5.663,168.074,266.917,167.000,272.000,0,0,27,400,0.000,0.234,0.569,1.595,ceiling
8,5.330,501.150,480.972,508.000,485.000,0,0,27,400,0.000,0.346,0.561,1.866,carnegie
9,4.956,241.872,181.749,235.000,179.000,0,0,27,400,0.000,0.356,0.581,0.437,melon
10,7.612,406.347,541.899,409.000,548.000,0,0,27,400,0.000,0.396,0.631,0.499,towel
11,7.173,350.000,150.000,352.000,130.000,1,0,27,400,7.100,0.432
