p18t6,B,2015-04-03

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,1.292,350.000,150.000,354.000,146.000,0,0,27,400,0.000,1.260,1.145,0.491,gates
1,2.709,293.653,541.899,290.000,533.000,0,0,27,400,0.000,0.408,0.730,0.517,pails
2,4.417,458.128,181.749,451.000,185.000,0,0,27,400,0.000,0.386,0.703,0.396,snare
3,5.775,198.850,480.972,197.000,482.000,0,0,27,400,0.000,0.367,0.544,0.345,made
4,7.653,531.926,266.917,530.000,267.000,0,0,27,400,0.000,0.245,0.749,0.356,ruins
5,10.028,152.036,378.463,156.000,391.000,1,0,27,400,0.149,0.366,0.583,0.394,paper
6,11.615,547.964,378.463,545.000,382.000,0,0,27,400,0.000,0.306,0.663,1.292,watch
7,13.282,168.074,266.917,178.000,267.000,0,0,27,400,0.000,0.042,0.623,0.714,college
8,14.909,501.150,480.972,501.000,484.000,0,0,27,400,0.000,0.306,0.769,0.304,rich
9,16.907,241.872,181.749,244.000,185.000,0,0,27,400,0.000,0.591,0.628,0.734,college
10,18.800,406.347,541.899,408.000,540.000,0,0,27,400,0.000,0.265,0.629,1.218,snare
11,20.176,350.000,150.000,351.000,146.000,0,0,27,400,0.000,0.327
