P8M1,A,2014-09-15

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.424,350.000,150.000,348.000,147.000,0,0,57,400,0.000,0.272,0.618,1.082,government
1,1.524,293.653,541.899,295.000,532.000,0,0,57,400,0.000,0.339,0.467,0.591,apple
2,1.185,458.128,181.749,454.000,191.000,0,0,57,400,0.000,0.324,0.566,1.810,backpack
3,2.434,198.850,480.972,201.000,477.000,0,0,57,400,0.000,0.415,0.594,0.446,tree
4,2.095,531.926,266.917,535.000,272.000,0,0,57,400,0.000,0.311,0.719,0.668,printer
5,1.771,152.036,378.463,152.000,381.000,0,0,57,400,0.000,0.181,0.598,0.577,tissue
6,3.353,547.964,378.463,536.000,382.000,0,0,57,400,0.000,0.296,0.706,2.016,chair
7,3.015,168.074,266.917,187.000,271.000,0,0,57,400,0.000,0.365,0.546,1.096,suitcase
8,2.691,501.150,480.972,487.000,474.000,0,0,57,400,0.000,0.093,0.840,1.111,keyboard
9,2.276,241.872,181.749,242.000,176.000,0,1,57,400,0.000,0.472,0.680,1.164,university
10,4.241,406.347,541.899,415.000,538.000,0,0,57,400,0.000,0.267,0.722,0.198,her
11,3.902,350.000,150.000,347.000,141.000,0,0,57,400,0.000,0.247
