P1M2,C,2014-09-16

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.857,350.000,150.000,353.000,150.000,0,0,13,400,0.000,1.062,0.828,0.804,scanner
1,2.407,293.653,541.899,296.000,540.000,0,0,13,400,0.000,0.431,0.711,0.646,center
2,1.976,458.128,181.749,459.000,183.000,0,0,13,400,0.000,0.315,0.651,0.445,door
3,3.579,198.850,480.972,201.000,480.000,0,0,13,400,0.000,0.486,0.820,0.499,melon
4,3.148,531.926,266.917,535.000,270.000,0,0,13,400,0.000,0.440,0.815,2.562,microphone
5,2.833,152.036,378.463,151.000,381.000,0,0,13,400,0.000,0.469,0.815,0.272,him
6,4.723,547.964,378.463,545.000,376.000,0,0,13,400,0.000,0.432,0.896,1.428,university
7,4.292,168.074,266.917,169.000,269.000,0,0,13,400,0.000,0.355,0.704,0.810,ceiling
8,3.977,501.150,480.972,499.000,486.000,0,0,13,400,0.000,0.364,0.812,0.544,mouse
9,3.491,241.872,181.749,242.000,185.000,0,0,13,400,0.000,0.467,0.635,0.791,speakers
10,6.172,406.347,541.899,405.000,544.000,0,0,13,400,0.000,0.412,0.871,0.957,backpack
11,5.741,350.000,150.000,351.000,153.000,0,0,13,400,0.000,0.643
