P18T6,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.658,350.000,150.000,358.000,147.000,0,0,57,400,0.000,0.442,0.636,0.759,speakers
1,1.868,293.653,541.899,299.000,541.000,0,0,57,400,0.000,0.212,0.539,0.471,woods
2,1.657,458.128,181.749,448.000,199.000,0,0,57,400,0.000,0.168,0.521,0.890,research
3,3.119,198.850,480.972,185.000,492.000,0,0,57,400,0.000,0.380,0.570,0.609,printer
4,2.907,531.926,266.917,553.000,260.000,0,0,57,400,0.000,0.288,0.530,0.578,kettle
5,2.739,152.036,378.463,156.000,380.000,0,0,57,400,0.000,0.289,0.471,0.584,towel
6,4.276,547.964,378.463,549.000,385.000,0,0,57,400,0.000,0.180,0.562,0.607,kettle
7,4.064,168.074,266.917,173.000,266.000,0,0,57,400,0.000,0.379,0.499,2.672,computer
8,3.896,501.150,480.972,501.000,470.000,0,0,57,400,0.000,0.275,0.648,0.469,yahoo
9,3.516,241.872,181.749,246.000,196.000,0,0,57,400,0.000,0.341,0.514,0.927,keyboard
10,5.444,406.347,541.899,404.000,548.000,0,0,57,400,0.000,0.300,0.413,0.733,her
11,5.233,350.000,150.000,363.000,157.000,0,0,57,400,0.000,0.533
