p3f5,C,None,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,8.794,350.000,150.000,368.000,143.000,1,1,13,400,13.313,0.002,1.405,2.268,grail
1,10.548,293.653,541.899,295.000,545.000,0,1,13,400,0.000,0.797,0.363,1.340,rich
2,11.979,458.128,181.749,460.000,184.000,0,1,13,400,0.000,0.229,1.258,1.299,hair
3,16.005,198.850,480.972,199.000,481.000,0,1,13,400,0.000,0.249,1.233,2.147,please
4,19.063,531.926,266.917,530.000,266.000,0,1,13,400,0.000,0.208,1.077,0.525,hair
5,21.887,152.036,378.463,152.000,379.000,0,1,13,400,0.000,0.290,1.181,2.356,please
6,24.522,547.964,378.463,551.000,374.000,0,1,13,400,0.000,0.594,0.890,2.997,coffee
7,25.629,168.074,266.917,169.000,264.000,0,1,13,400,0.000,0.347,0.892,0.893,mouse
8,28.782,501.150,480.972,509.000,474.000,1,1,13,400,4.499,0.225,1.257,1.407,ruins
9,37.658,241.872,181.749,248.000,179.000,1,1,13,400,0.717,0.268,1.238,2.354,kettle
10,40.890,406.347,541.899,404.000,538.000,0,1,13,400,0.000,0.288,1.056,2.107,thorn
11,48.279,350.000,150.000,346.000,151.000,0,1,13,400,0.000,0.268
