p3f5,B,None,2015-03-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,4.604,350.000,150.000,346.000,154.000,0,1,27,400,0.000,0.002,0.710,3.731,rich
1,7.668,293.653,541.899,295.000,535.000,0,1,27,400,0.000,0.164,1.138,0.902,grail
2,9.490,458.128,181.749,455.000,182.000,0,1,27,400,0.000,1.382,0.999,0.774,trail
3,11.122,198.850,480.972,201.000,486.000,0,1,27,400,0.000,0.253,1.058,0.667,kills
4,12.412,531.926,266.917,532.000,261.000,0,1,27,400,0.000,0.230,0.931,1.366,napkin
5,13.553,152.036,378.463,154.000,374.000,0,1,27,400,0.000,0.189,0.974,2.108,street
6,15.800,547.964,378.463,532.000,364.000,1,1,27,400,8.541,0.432,1.202,1.520,computer
7,17.436,168.074,266.917,165.000,264.000,0,1,27,400,0.000,0.290,1.279,1.680,favorite
8,18.985,501.150,480.972,500.000,471.000,0,1,27,400,0.000,1.363,1.077,0.647,wear
9,22.848,241.872,181.749,216.000,218.000,1,1,27,400,31.536,0.311,1.077,0.970,snare
10,26.704,406.347,541.899,406.000,535.000,0,1,27,400,0.000,0.249,1.074,0.912,trays
11,27.970,350.000,150.000,351.000,146.000,0,1,27,400,0.000,0.268
