P24M8,A,2014-09-17

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,0.376,350.000,150.000,346.000,159.000,0,0,57,400,0.000,0.293,0.571,0.374,chair
1,1.174,293.653,541.899,298.000,548.000,0,0,57,400,0.000,0.301,0.656,0.440,mouse
2,0.873,458.128,181.749,462.000,192.000,0,0,57,400,0.000,0.271,0.650,1.168,pittsburgh
3,1.967,198.850,480.972,205.000,476.000,0,0,57,400,0.000,0.381,0.567,0.648,candle
4,1.666,531.926,266.917,533.000,268.000,0,0,57,400,0.000,0.448,0.612,0.445,melon
5,1.394,152.036,378.463,165.000,369.000,0,0,57,400,0.000,0.430,0.694,0.476,candle
6,2.765,547.964,378.463,546.000,366.000,0,0,57,400,0.000,0.342,0.608,0.380,chair
7,2.464,168.074,266.917,177.000,269.000,0,0,57,400,0.000,0.459,0.660,1.501,microphone
8,2.192,501.150,480.972,500.000,481.000,0,0,57,400,0.000,0.358,0.604,1.242,pittsburgh
9,1.811,241.872,181.749,244.000,190.000,0,0,57,400,0.000,0.458,0.643,0.595,scanner
10,3.710,406.347,541.899,399.000,542.000,0,0,57,400,0.000,0.305,0.520,0.651,college
11,3.409,350.000,150.000,352.000,151.000,0,0,57,400,0.000,0.275
