P34T1,B,2014-08-29

Target#, time, targetX, targetY, clickX, clickY, clicked, keyPressed, width,distance, errorMargin, Homing Time1, Keyboard Homingtime, Typingtime, Word
0,2.832,350.000,150.000,357.000,160.000,0,0,27,400,0.000,0.811,1.346,0.802,tree
1,8.101,293.653,541.899,291.000,543.000,0,1,27,400,0.000,0.743,0.847,0.272,her
2,11.483,458.128,181.749,463.000,186.000,0,0,27,400,0.000,0.717,0.784,1.671,melon
3,16.026,198.850,480.972,199.000,474.000,0,0,27,400,0.000,0.666,0.807,0.660,bring
4,19.960,531.926,266.917,529.000,269.000,0,0,27,400,0.000,0.062,0.775,1.239,male
5,24.635,152.036,378.463,160.000,377.000,0,0,27,400,0.000,0.735,1.013,2.623,melon
6,30.817,547.964,378.463,535.000,378.000,0,0,27,400,0.000,0.720,1.272,0.643,lamp
7,34.785,168.074,266.917,170.000,269.000,0,0,27,400,0.000,0.698,0.878,4.535,avenue
8,42.215,501.150,480.972,499.000,485.000,0,0,27,400,0.000,0.725,0.930,1.429,scanner
9,46.896,241.872,181.749,243.000,189.000,0,0,27,400,0.000,0.674,1.387,4.523,center
10,54.966,406.347,541.899,411.000,548.000,0,0,27,400,0.000,0.701,0.766,1.882,him
11,60.547,350.000,150.000,353.000,151.000,0,0,27,400,0.000,0.846
